GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1218586154,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-8.88501742160278,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102194500,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/
1218577904,20250102,202501,2025,2025.0055,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,042,042,04,1,1.9,10,1,10,0.0,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102181500,https://lanouvelletribune.info/2025/01/visite-technique-au-benin-le-paiement-des-timbres-fiscaux-dematerialise-les-details/
1218505415,20250102,202501,2025,2025.0055,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,040,040,04,1,1.0,10,1,10,1.8018018018018,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102074500,https://quicknews-africa.net/edo-giz-equip-445-msmes-with-digital-marketing-skills/
1218482444,20250102,202501,2025,2025.0055,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,010,010,01,1,0.0,5,1,5,-8.51735015772872,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102020000,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218599409,20250102,202501,2025,2025.0055,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,1712,171,17,4,-9.2,16,1,10,-8.86075949367089,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102214500,https://dailypost.ng/2025/01/02/edo-man-in-police-net-for-burning-estranged-wifes-house-on-new-years-day/
1218586155,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,BENMED,BENIN,BEN,,,,,MED,,,1,111,111,11,3,-2.0,2,1,2,-8.88501742160278,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102194500,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/
1218578906,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,112,112,11,3,-2.0,6,1,4,-7.46268656716418,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102184500,https://tribuneonlineng.com/crisis-deepens-in-edo-lgas-as-uhunmwonde-orhionmwon-chairmen-impeached/
1218555806,20250102,202501,2025,2025.0055,MED,JOURNALIST,,,,,,MED,,,,,,,,,,,,,1,175,175,17,4,-9.0,2,1,2,-3.47826086956522,1,Guinea,GV,GV,,11.0,-10.0,GV,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102151500,https://lequotidien.sn/niger-non-au-muselement-des-voix-critiques/
1218550279,20250102,202501,2025,2025.0055,NER,NIGERIEN,NER,,,,,,,,BENGOV,BENINESE,BEN,,,,,GOV,,,1,043,043,04,1,2.8,8,1,8,-7.2463768115942,1,Niger,NG,NG,,16.0,8.0,NG,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102144500,https://allafrica.com/stories/202501020149.html
1218577995,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,0.0,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102181500,https://lanouvelletribune.info/2025/01/visite-technique-au-benin-le-paiement-des-timbres-fiscaux-dematerialise-les-details/
1218494562,20250102,202501,2025,2025.0055,GOV,GOVERNMENT,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,181,181,18,4,-9.0,4,1,4,-10.1827676240209,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102051500,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218505537,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,10,1,10,1.8018018018018,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102074500,https://quicknews-africa.net/edo-giz-equip-445-msmes-with-digital-marketing-skills/
1218494275,20250102,202501,2025,2025.0055,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,046,046,04,1,7.0,5,1,5,-10.1827676240209,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102051500,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218494379,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,112,112,11,3,-2.0,4,1,4,-10.1827676240209,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102051500,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218586070,20250102,202501,2025,2025.0055,,,,,,,,,,,LEG,SPEAKER OF THE HOUSE,,,,,,LEG,,,0,100,100,10,3,-5.0,10,1,10,-6.64780763790664,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102194500,https://www.channelstv.com/2025/01/02/edo-lg-crisis-escalates-as-councils-impeach-more-chairmen/
1218549862,20250102,202501,2025,2025.0055,BEN,BENINESE,BEN,,,,,,,,NER,NIGERIEN,NER,,,,,,,,1,114,114,11,3,-2.0,2,1,2,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Niger,NG,NG,,16.0,8.0,NG,1,Benin,BN,BN,,9.5,2.25,BN,20250102144500,https://allafrica.com/stories/202501020149.html
1218599445,20250102,202501,2025,2025.0055,COPGOV,POLICE,,,,,,COP,GOV,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-8.86075949367089,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102214500,https://dailypost.ng/2025/01/02/edo-man-in-police-net-for-burning-estranged-wifes-house-on-new-years-day/
1218494282,20250102,202501,2025,2025.0055,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,181,181,18,4,-9.0,10,1,10,-10.1827676240209,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102051500,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218586156,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,010,010,01,1,0.0,2,1,2,-8.88501742160278,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102194500,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/
1218521738,20250102,202501,2025,2025.0055,,,,,,,,,,,MIL,MILITARY,,,,,,MIL,,,1,043,043,04,1,2.8,10,1,10,1.09649122807017,0,,,,,,,,4,"Allada, Benin (general), Benin",BN,BN00,5877,6.66547,2.15138,-1332171,4,"Allada, Benin (general), Benin",BN,BN00,5877,6.66547,2.15138,-1332171,20250102101500,https://icilome.com/2025/01/benin-patrice-talon-envoie-un-message-subtil-a-ses-voisins-de-laes/
1218521771,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,10,1,10,1.09649122807017,4,"Allada, Benin (general), Benin",BN,BN00,5877,6.66547,2.15138,-1332171,0,,,,,,,,4,"Allada, Benin (general), Benin",BN,BN00,5877,6.66547,2.15138,-1332171,20250102101500,https://icilome.com/2025/01/benin-patrice-talon-envoie-un-message-subtil-a-ses-voisins-de-laes/
1218586510,20250102,202501,2025,2025.0055,JUD,JUDICIARY,,,,,,JUD,,,,,,,,,,,,,0,010,010,01,1,0.0,6,1,6,-8.88501742160278,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102194500,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/
1218482803,20250102,202501,2025,2025.0055,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,1,016,016,01,1,-2.0,10,1,10,-8.51735015772872,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102020000,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218482566,20250102,202501,2025,2025.0055,BENGOV,BENIN,BEN,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-8.51735015772872,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102020000,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218579327,20250102,202501,2025,2025.0055,GOV,GOVERNMENT,,,,,,GOV,,,COP,POLICEMEN,,,,,,COP,,,1,193,193,19,4,-10.0,5,1,5,-7.46268656716418,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102184500,https://tribuneonlineng.com/crisis-deepens-in-edo-lgas-as-uhunmwonde-orhionmwon-chairmen-impeached/
1218521770,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,1.09649122807017,4,"Allada, Benin (general), Benin",BN,BN00,5877,6.66547,2.15138,-1332171,0,,,,,,,,4,"Allada, Benin (general), Benin",BN,BN00,5877,6.66547,2.15138,-1332171,20250102101500,https://icilome.com/2025/01/benin-patrice-talon-envoie-un-message-subtil-a-ses-voisins-de-laes/
1218505473,20250102,202501,2025,2025.0055,,,,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,051,051,05,1,3.4,5,1,5,1.8018018018018,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102074500,https://quicknews-africa.net/edo-giz-equip-445-msmes-with-digital-marketing-skills/
1218592660,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,016,016,01,1,-2.0,3,1,3,-10.0,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102204500,https://saharareporters.com/2025/01/02/edo-state-hit-political-crisis-after-impeachment-two-local-govt-chairmen
1218592086,20250102,202501,2025,2025.0055,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-2.96846011131725,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102201500,https://visages-du-benin.com/benin-terrorisme-apres-les-compassions-et-soutien-aux-familles-endeuillees-de-kerou-le-gouvernement-sensibilise-materi/
1218494538,20250102,202501,2025,2025.0055,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,046,046,04,1,7.0,5,1,5,-10.1827676240209,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102051500,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218531442,20250102,202501,2025,2025.0055,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,1,080,080,08,2,5.0,10,1,10,4.82456140350877,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102114500,https://maliactu.net/le-ghana-ouvre-grand-ses-portes-a-lafrique-visa-gratuit-pour-tous/
1218592087,20250102,202501,2025,2025.0055,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,0,060,060,06,2,6.0,10,1,10,-2.96846011131725,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102201500,https://visages-du-benin.com/benin-terrorisme-apres-les-compassions-et-soutien-aux-familles-endeuillees-de-kerou-le-gouvernement-sensibilise-materi/
1218588274,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,COP,POLICEMEN,,,,,,COP,,,1,112,112,11,3,-2.0,3,1,3,-7.53424657534246,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102200000,https://dailypost.ng/2025/01/02/many-injured-as-edo-lg-councils-impeach-chairmen/
1218515369,20250102,202501,2025,2025.0055,GOV,DIPLOMAT,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,040,040,04,1,1.0,4,1,4,-7.89473684210526,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102093000,https://thenationonlineng.net/benin-republic-summons-nigerien-envoy-over-terrorism-allegations/
1218550278,20250102,202501,2025,2025.0055,NER,NIGERIEN,NER,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,043,043,04,1,2.8,2,1,2,-7.2463768115942,1,Niger,NG,NG,,16.0,8.0,NG,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102144500,https://allafrica.com/stories/202501020149.html
1218515370,20250102,202501,2025,2025.0055,GOV,DIPLOMAT,,,,,,GOV,,,BENGOV,BENINESE,BEN,,,,,GOV,,,1,040,040,04,1,1.0,3,1,3,-7.89473684210526,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102093000,https://thenationonlineng.net/benin-republic-summons-nigerien-envoy-over-terrorism-allegations/
1218482822,20250102,202501,2025,2025.0055,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,1,111,111,11,3,-2.0,10,1,10,-8.51735015772872,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102020000,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218578907,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,COP,POLICEMEN,,,,,,COP,,,1,193,193,19,4,-10.0,2,1,2,-7.46268656716418,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102184500,https://tribuneonlineng.com/crisis-deepens-in-edo-lgas-as-uhunmwonde-orhionmwon-chairmen-impeached/
1218586157,20250102,202501,2025,2025.0055,BENMED,BENIN,BEN,,,,,MED,,,BEN,BENIN,BEN,,,,,,,,1,111,111,11,3,-2.0,3,1,3,-8.88501742160278,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102194500,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/
1218515349,20250102,202501,2025,2025.0055,GOV,DIPLOMAT,,,,,,GOV,,,,,,,,,,,,,1,040,040,04,1,1.0,3,1,3,-7.89473684210526,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102093000,https://thenationonlineng.net/benin-republic-summons-nigerien-envoy-over-terrorism-allegations/
1218523359,20250102,202501,2025,2025.0055,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,1,080,080,08,2,5.0,10,1,10,2.61437908496732,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102103000,https://www.rewmi.com/politique-de-libre-circulation-le-ghana-a-leve-lexigence-de-visa-pour-les-africains/
1218501789,20250102,202501,2025,2025.0055,BUS,BOSS,,,,,,BUS,,,,,,,,,,,,,1,128,128,12,3,-5.0,5,1,5,-7.62942779291553,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102070000,https://thesun.ng/edo-council-boss-declares-impeachment-void-cites-breach-of-due-process/
1218553342,20250102,202501,2025,2025.0055,GOV,STATE GOVERNOR,,,,,,GOV,,,NGA,NIGERIA,NGA,,,,,,,,1,030,030,03,1,4.0,2,1,2,-0.93023255813954,1,Benin,BN,BN,,9.5,2.25,BN,4,"Ikoyi, Nigeria (general), Nigeria",NI,NI00,23034,8.25,4.16667,-2011927,1,Benin,BN,BN,,9.5,2.25,BN,20250102151500,https://thesun.ng/govs-will-support-tinubu-to-achieve-food-sufficiency-bring-succour-to-nigerians-okpebholo/
1218752098,20250102,202501,2025,2025.0055,LEG,CONGRESS,,,,,,LEG,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-9.41011235955059,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250103204500,https://thesun.ng/factional-pdp-security-threat-to-governance-in-edo-state-apc/
1218482561,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,10,1,10,-8.51735015772872,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102020000,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218538436,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,GMB,GAMBIA,GMB,,,,,,,,1,080,080,08,2,5.0,8,1,8,2.63157894736842,1,Benin,BN,BN,,9.5,2.25,BN,1,Gambia,GA,GA,,13.5,-15.5,GA,1,Benin,BN,BN,,9.5,2.25,BN,20250102124500,https://africapresse.com/ghana-visa-supprime-pour-tous-les-citoyens-africains-un-pas-vers-lunite-continentale/
1218586051,20250102,202501,2025,2025.0055,,,,,,,,,,,GOV,SECRETARIAT,,,,,,GOV,,,1,112,112,11,3,-2.0,10,1,10,-8.88501742160278,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102194500,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/
1218599415,20250102,202501,2025,2025.0055,COP,POLICE,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,1712,171,17,4,-9.2,4,1,4,-8.86075949367089,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102214500,https://dailypost.ng/2025/01/02/edo-man-in-police-net-for-burning-estranged-wifes-house-on-new-years-day/
1218482445,20250102,202501,2025,2025.0055,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,141,141,14,3,-6.5,5,1,5,-8.51735015772872,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102020000,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218599416,20250102,202501,2025,2025.0055,COP,POLICE,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-8.86075949367089,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102214500,https://dailypost.ng/2025/01/02/edo-man-in-police-net-for-burning-estranged-wifes-house-on-new-years-day/
1218522119,20250102,202501,2025,2025.0055,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,1,042,042,04,1,1.9,10,1,10,1.09649122807017,4,"Allada, Benin (general), Benin",BN,BN00,5877,6.66547,2.15138,-1332171,0,,,,,,,,4,"Allada, Benin (general), Benin",BN,BN00,5877,6.66547,2.15138,-1332171,20250102101500,https://icilome.com/2025/01/benin-patrice-talon-envoie-un-message-subtil-a-ses-voisins-de-laes/
1218505414,20250102,202501,2025,2025.0055,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,020,020,02,1,3.0,10,1,10,1.8018018018018,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250102074500,https://quicknews-africa.net/edo-giz-equip-445-msmes-with-digital-marketing-skills/
1218586354,20250102,202501,2025,2025.0055,GOV,GOVERNOR,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,20,2,20,-7.76641252975471,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250102194500,https://www.channelstv.com/2025/01/02/edo-lg-crisis-escalates-as-councils-impeach-more-chairmen/
1218538437,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,GMB,GAMBIA,GMB,,,,,,,,1,080,080,08,2,5.0,2,1,2,2.63157894736842,1,Benin,BN,BN,,9.5,2.25,BN,1,Seychelles,SE,SE,,-4.583333,55.666667,SE,1,Benin,BN,BN,,9.5,2.25,BN,20250102124500,https://africapresse.com/ghana-visa-supprime-pour-tous-les-citoyens-africains-un-pas-vers-lunite-continentale/
1218746757,20250102,202501,2025,2025.0055,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,4,1,4,1.7921146953405,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250103200000,https://thesun.ng/2-council-chairmen-vice-chairman-13-councilors-dump-pdp-for-apc-in-edo/
1281840428,20250102,202501,2025,2025.0055,GBR,UNITED KINGDOM,GBR,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,0,040,040,04,1,1.0,2,1,2,-5.93406593406593,1,Benin,BN,BN,,9.5,2.25,BN,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,1,Benin,BN,BN,,9.5,2.25,BN,20260102014500,https://punchng.com/obasekis-ally-house-burnt-in-edo/
1218747348,20250103,202501,2025,2025.0082,GOV,GOVERNMENT,,,,,,GOV,,,GOVPTY,RULING PARTY,,,,,,GOV,,,0,030,030,03,1,4.0,6,1,6,1.83673469387755,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250103200000,https://punchng.com/suspended-edo-lg-chairmen-13-councillors-defect-to-apc/
1218747011,20250103,202501,2025,2025.0082,BEN,BENIN,BEN,,,,,,,,PTY,DEMOCRATIC PARTY,,,,,,,,,1,120,120,12,3,-4.0,1,1,1,1.83673469387755,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250103200000,https://punchng.com/suspended-edo-lg-chairmen-13-councillors-defect-to-apc/
1218747008,20250103,202501,2025,2025.0082,BEN,BENIN,BEN,,,,,,,,GOVPTY,RULING PARTY,,,,,,GOV,,,0,030,030,03,1,4.0,7,2,7,1.81761183736167,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250103200000,https://punchng.com/suspended-edo-lg-chairmen-13-councillors-defect-to-apc/
1218702774,20250103,202501,2025,2025.0082,LEG,CONGRESS,,,,,,LEG,,,BEN,BENIN,BEN,,,,,,,,1,091,091,09,2,-2.0,2,1,2,-2.7710843373494,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250103140000,https://hallmarknews.com/osun-2026-timi-of-ede-opinion-moulders-urged-to-call-gov-adelekes-cos-to-order-over-provoking-utterances/
1218697492,20250103,202501,2025,2025.0082,AFR,AFRICA,AFR,,,,,,,,USA,VIRGINIA,USA,,,,,,,,1,042,042,04,1,1.9,4,1,4,-1.66666666666666,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250103133000,https://www.semissourian.com/world/come-home-ghana-told-the-african-diaspora-now-some-black-americans-take-its-citizenship-f0558892
1218711061,20250103,202501,2025,2025.0082,GOV,PRESIDENT,,,,,,GOV,,,UISWAF,THE WEST AFRICAN COUNTRY,WAF,,,,,UIS,,,1,0353,035,03,1,7.0,2,1,2,3.52941176470588,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250103151500,https://www.thecable.ng/icymi-ghana-approves-visa-free-entry-for-all-africans/
1218747426,20250103,202501,2025,2025.0082,GOVPTY,RULING PARTY,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,0,046,046,04,1,7.0,3,1,3,1.7921146953405,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250103200000,https://thesun.ng/2-council-chairmen-vice-chairman-13-councilors-dump-pdp-for-apc-in-edo/
1218715390,20250103,202501,2025,2025.0082,LEG,HOUSE OF ASSEMBLY,,,,,,LEG,,,BEN,BENIN,BEN,,,,,,,,0,120,120,12,3,-4.0,4,1,4,-5.26315789473684,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250103154500,https://dailypost.ng/2025/01/03/suspension-of-18-council-chairmen-deputies-by-house-of-assembly-to-maintain-order-edo-apc/
1218640227,20250103,202501,2025,2025.0082,CRM,ARSONIST,,,,,,CRM,,,ITA,ITALY,ITA,,,,,,,,0,010,010,01,1,0.0,2,1,2,-1.85185185185185,1,Benin,BN,BN,,9.5,2.25,BN,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Benin,BN,BN,,9.5,2.25,BN,20250103041500,https://thenationonlineng.net/why-jealous-ex-husband-attempted-to-burn-former-wife-in-razed-building-on-new-years-day/
